"Qubit","T1 (us)","T2 (us)","Frequency (GHz)","Anharmonicity (GHz)","Readout assignment error ","Prob meas0 prep1 ","Prob meas1 prep0 ","Readout length (ns)","ID error ","Z-axis rotation (rz) error ","√x (sx) error ","Pauli-X error ","ECR error ","Gate time (ns)","Operational"
"68","312.1363355219629","28.18458253644162","4.743755986637629","-0.31111458963233274","0.034499999999999975","0.03739999999999999","0.0316","1300","0.00016832065397039697","0","0.00016832065397039697","0.00016832065397039697","","","true"
"69","179.80102572698422","141.3374029066927","5.117688308169659","-0.3044028997353383","0.009700000000000042","0.01","0.009399999999999964","1300","0.0002569593767661335","0","0.0002569593767661335","0.0002569593767661335","69_68:0.007124476733484902;69_70:0.0071891597108129646","69_68:660;69_70:660","true"
"70","308.4735547668512","164.99251281041205","4.898861335636608","-0.3082399407301921","0.06779999999999997","0.0668","0.06879999999999997","1300","0.00014491138291847791","0","0.00014491138291847791","0.00014491138291847791","","","true"
"71","200.4006450132559","334.52190530025035","4.7882496146687785","-0.3094663460422399","0.010699999999999932","0.0152","0.006199999999999983","1300","0.00017141114985807227","0","0.00017141114985807227","0.00017141114985807227","","","true"
"72","40.318755185912075","81.34641855684124","5.059271507650144","-0.2985458699744989","0.23833333333333329","0.33333333333333337","0.14333333333333334","1300","0.0019863241059058707","0","0.0019863241059058707","0.0019863241059058707","","","true"
"73","273.3234451846815","268.90116175507126","4.979584192352369","-0.307607369486609","0.008299999999999974","0.0094","0.007199999999999984","1300","0.00015002252748072995","0","0.00015002252748072995","0.00015002252748072995","73_66:0.009276900955322381","73_66:660","true"
"74","122.64875787167317","81.88377562136037","5.031462602993276","-0.3067427013413316","0.01429999999999998","0.011","0.01759999999999995","1300","0.0002395635078503708","0","0.0002395635078503708","0.0002395635078503708","74_70:0.008118839646344717;74_89:0.012208768685615823","74_70:660;74_89:660","true"
"75","171.0713092162528","68.75746902531694","5.00608393105337","-0.30673349842246334","0.008199999999999985","0.00880000000000003","0.0076","1300","0.0001872818834707651","0","0.0001872818834707651","0.0001872818834707651","75_90:0.007321472421700892","75_90:660","true"
"76","252.45656213516884","28.344827116869805","4.837397958602822","-0.30948286299394656","0.01079999999999992","0.0122","0.009399999999999964","1300","0.00019106367522638527","0","0.00019106367522638527","0.00019106367522638527","76_75:0.00991441208921906","76_75:660","true"
"77","224.69522678469045","90.93859907203958","5.041931572803447","-0.30723078653018854","0.035499999999999976","0.025599999999999956","0.0454","1300","0.0009258593363177576","0","0.0009258593363177576","0.0009258593363177576","77_76:0.008146634360872679;77_78:0.034323037766283204;77_71:0.008432792743750861","77_76:660;77_78:780;77_71:660","true"
"78","168.60136734741607","269.32915019025745","4.643455107356276","-0.31230747337772335","0.006399999999999961","0.007000000000000006","0.0058","1300","0.0002230165097396554","0","0.0002230165097396554","0.0002230165097396554","","","true"
"79","228.57198496634498","74.87730807505093","4.863164547907876","-0.3092713261857367","0.013400000000000079","0.018","0.00880000000000003","1300","0.0002974332789432081","0","0.0002974332789432081","0.0002974332789432081","79_78:0.006314100775837744;79_80:0.024668225859403398","79_78:660;79_80:660","true"
"80","193.45273548437785","243.11391449563249","5.031462467068204","-0.3072198090686745","0.02760000000000007","0.030200000000000005","0.025","1300","0.0003315549015009241","0","0.0003315549015009241","0.0003315549015009241","80_81:0.011830828361942297","80_81:660","true"
"81","232.87841056179005","218.97872122694096","4.930445697593661","-0.30841914125984865","0.05666666666666664","0.07999999999999996","0.03333333333333333","1300","0.0002553521761782389","0","0.0002553521761782389","0.0002553521761782389","81_82:0.0064247797740098755;81_72:1","81_82:660;81_72:660","true"
"82","108.68959391822318","160.54692019004412","4.893605875039818","-0.30897996872816896","0.018100000000000005","0.019","0.017199999999999993","1300","0.0002064528267739829","0","0.0002064528267739829","0.0002064528267739829","82_83:0.006022000820061407","82_83:660","true"
"83","211.0803892017998","45.69838378471153","4.790688923010211","-0.31061744032224003","0.013900000000000023","0.0192","0.008600000000000052","1300","0.00033377173513821036","0","0.00033377173513821036","0.00033377173513821036","83_92:0.008806458405947182","83_92:660","true"
"84","266.0238121060431","98.64139664311723","4.679690940362013","-0.31137294267603616","0.06833333333333336","0.056666666666666664","0.07999999999999996","1300","0.00014064518626995734","0","0.00014064518626995734","0.00014064518626995734","84_83:0.006164347619636884","84_83:660","true"
"85","283.2071041871776","206.65583125384202","5.104778792840738","-0.3061413803895981","0.08166666666666667","0.053333333333333344","0.11","1300","0.00034148352416454056","0","0.00034148352416454056","0.00034148352416454056","85_73:0.0058516877440904225;85_84:0.10034262645807009;85_86:0.0069624550435216925","85_73:660;85_84:660;85_86:660","true"
"86","205.69560109904842","159.07250605325692","4.89881423714405","-0.3083187869423004","0.04049999999999998","0.0312","0.049799999999999955","1300","0.00026375389588342043","0","0.00026375389588342043","0.00026375389588342043","86_87:0.009004359692985187","86_87:660","true"
"87","119.65524372058776","127.56404531241823","4.992090074028605","-0.307423102897223","0.01990000000000003","0.0262","0.013599999999999945","1300","0.0011004337562070792","0","0.0011004337562070792","0.0011004337562070792","87_88:0.021957211484739475","87_88:660","true"
"88","51.49951864785213","75.14213164198473","5.09937675419546","-0.3058997453558384","0.007199999999999984","0.009199999999999986","0.0052","1300","0.0005725395731502732","0","0.0005725395731502732","0.0005725395731502732","88_89:0.024505965023089715","88_89:660","true"
"89","155.0740212007477","143.3745987081847","4.956490825555376","-0.3077261951848229","0.011500000000000066","0.012","0.01100000000000001","1300","0.00024303640811811536","0","0.00024303640811811536","0.00024303640811811536","","","true"
"90","214.44717384020745","53.24791102767722","4.905589360978312","-0.307867793738734","0.011800000000000033","0.0122","0.011399999999999966","1300","0.00024446443614535834","0","0.00024446443614535834","0.00024446443614535834","","","true"
"91","138.44389199035285","199.3923012630767","4.914641031916575","-0.30850221183732857","0.026899999999999924","0.029200000000000004","0.0246","1300","0.0013781570414041272","0","0.0013781570414041272","0.0013781570414041272","91_79:0.010392452832308219","91_79:660","true"
"92","102.91357716663472","98.23206163087218","4.91209831011135","-0.308588011384664","0.005099999999999993","0.007","0.0031999999999999806","1300","0.00046364093895899565","0","0.00046364093895899565","0.00046364093895899565","92_102:0.009040937720027425","92_102:660","true"
"93","204.90102702098469","77.31801610546111","4.964128684832499","-0.3073815906362206","0.023600000000000065","0.0224","0.024800000000000044","1300","0.004830769402630347","0","0.004830769402630347","0.004830769402630347","93_106:0.009762345026651742;93_87:0.019688257146940696","93_106:660;93_87:740","true"
"94","164.79355305329668","120.57286801971628","4.975880949420979","-0.3076458715160733","0.011399999999999966","0.0126","0.010199999999999987","1300","0.0002369989737498156","0","0.0002369989737498156","0.0002369989737498156","94_95:0.008402847840004446;94_90:0.008551819537386984","94_95:660;94_90:660","true"
"95","214.1124519616765","112.58499546989142","4.8388880176376885","-0.3098764431196092","0.010199999999999987","0.010000000000000009","0.0104","1300","0.0007128117735291208","0","0.0007128117735291208","0.0007128117735291208","95_96:0.010824506668513867","95_96:660","true"
"96","350.54869882177314","114.87188317134388","4.747911397990863","-0.3109191907797597","0.12480000000000002","0.04620000000000002","0.2034","1300","0.00026610896318026925","0","0.00026610896318026925","0.00026610896318026925","","","true"
"97","146.30830396216243","125.70297630266718","4.816155515549707","-0.3095561501235201","0.008099999999999996","0.006800000000000028","0.0094","1300","0.0002173861100037291","0","0.0002173861100037291","0.0002173861100037291","97_96:0.005634665520610038;97_98:0.0077407283021896645","97_96:660;97_98:660","true"
"98","152.9974613266018","44.93103988310393","4.942901833015315","-0.308363471215884","0.038000000000000034","0.06340000000000001","0.0126","1300","0.0006315143307810621","0","0.0006315143307810621","0.0006315143307810621","98_91:0.015032254636161702","98_91:660","true"
